match,team,opponent,team_score,opponent_score,result,status,round,season,event_id
AtleticoMadrid_Elche,AtleticoMadrid,Elche,2.0,1.0,win,finished,15,22_23,10408323
Elche_AtleticoMadrid,Elche,AtleticoMadrid,1.0,2.0,loss,finished,15,22_23,10408323
Getafe_Mallorca,Getafe,Mallorca,3.0,1.0,win,finished,15,22_23,10408314
Mallorca_Getafe,Mallorca,Getafe,1.0,3.0,loss,finished,15,22_23,10408314
Cadiz_Almeria,Cadiz,Almeria,1.0,1.0,draw,finished,15,22_23,10408515
Almeria_Cadiz,Almeria,Cadiz,1.0,1.0,draw,finished,15,22_23,10408515
CeltaVigo_Sevilla,CeltaVigo,Sevilla,2.0,1.0,draw,finished,15,22_23,10408511
Sevilla_CeltaVigo,Sevilla,CeltaVigo,1.0,2.0,draw,finished,15,22_23,10408511
RealValladolid_RealMadrid,RealValladolid,RealMadrid,1.0,3.0,loss,finished,15,22_23,10408325
RealMadrid_RealValladolid,RealMadrid,RealValladolid,3.0,1.0,win,finished,15,22_23,10408325
Barcelona_Espanyol,Barcelona,Espanyol,2.0,2.0,draw,finished,15,22_23,10408316
Espanyol_Barcelona,Espanyol,Barcelona,2.0,2.0,draw,finished,15,22_23,10408316
RealSociedad_Osasuna,RealSociedad,Osasuna,2.0,1.0,win,finished,15,22_23,10408321
Osasuna_RealSociedad,Osasuna,RealSociedad,1.0,2.0,loss,finished,15,22_23,10408321
Villarreal_Valencia,Villarreal,Valencia,2.0,2.0,win,finished,15,22_23,10408337
Valencia_Villarreal,Valencia,Villarreal,2.0,2.0,loss,finished,15,22_23,10408337
Elche_CeltaVigo,Elche,CeltaVigo,0.0,1.0,loss,finished,16,22_23,10408328
CeltaVigo_Elche,CeltaVigo,Elche,1.0,0.0,win,finished,16,22_23,10408328
Valencia_Cadiz,Valencia,Cadiz,0.0,1.0,loss,finished,16,22_23,10408327
Cadiz_Valencia,Cadiz,Valencia,1.0,0.0,win,finished,16,22_23,10408327
Villarreal_RealMadrid,Villarreal,RealMadrid,2.0,1.0,win,finished,16,22_23,10408522
RealMadrid_Villarreal,RealMadrid,Villarreal,1.0,2.0,loss,finished,16,22_23,10408522
Mallorca_RealValladolid,Mallorca,RealValladolid,2.0,1.0,win,finished,16,22_23,10408319
RealValladolid_Mallorca,RealValladolid,Mallorca,1.0,2.0,loss,finished,16,22_23,10408319
Espanyol_GironaFC,Espanyol,GironaFC,2.0,2.0,draw,finished,16,22_23,10408514
GironaFC_Espanyol,GironaFC,Espanyol,2.0,2.0,draw,finished,16,22_23,10408514
Almeria_RealSociedad,Almeria,RealSociedad,0.0,2.0,loss,finished,16,22_23,10408332
RealSociedad_Almeria,RealSociedad,Almeria,2.0,0.0,win,finished,16,22_23,10408332
RayoVallecano_RealBetis,RayoVallecano,RealBetis,2.0,3.0,loss,finished,16,22_23,10408519
RealBetis_RayoVallecano,RealBetis,RayoVallecano,3.0,2.0,win,finished,16,22_23,10408519
Sevilla_Getafe,Sevilla,Getafe,2.0,2.0,win,finished,16,22_23,10408329
Getafe_Sevilla,Getafe,Sevilla,2.0,2.0,loss,finished,16,22_23,10408329
AtleticoMadrid_Barcelona,AtleticoMadrid,Barcelona,1.0,1.0,loss,finished,16,22_23,10408513
Barcelona_AtleticoMadrid,Barcelona,AtleticoMadrid,1.0,1.0,win,finished,16,22_23,10408513
AthleticClub_Osasuna,AthleticClub,Osasuna,1.0,1.0,draw,finished,16,22_23,10408320
Osasuna_AthleticClub,Osasuna,AthleticClub,1.0,1.0,draw,finished,16,22_23,10408320
CeltaVigo_Villarreal,CeltaVigo,Villarreal,1.0,1.0,draw,finished,17,22_23,10408326
Villarreal_CeltaVigo,Villarreal,CeltaVigo,1.0,1.0,draw,finished,17,22_23,10408326
RealValladolid_RayoVallecano,RealValladolid,RayoVallecano,1.0,1.0,loss,finished,17,22_23,10408529
RayoVallecano_RealValladolid,RayoVallecano,RealValladolid,1.0,1.0,win,finished,17,22_23,10408529
GironaFC_Sevilla,GironaFC,Sevilla,2.0,1.0,win,finished,17,22_23,10408520
Sevilla_GironaFC,Sevilla,GironaFC,1.0,2.0,loss,finished,17,22_23,10408520
Osasuna_Mallorca,Osasuna,Mallorca,2.0,0.0,win,finished,17,22_23,10408335
Mallorca_Osasuna,Mallorca,Osasuna,0.0,2.0,loss,finished,17,22_23,10408335
RealSociedad_AthleticClub,RealSociedad,AthleticClub,3.0,1.0,win,finished,17,22_23,10408331
AthleticClub_RealSociedad,AthleticClub,RealSociedad,1.0,3.0,loss,finished,17,22_23,10408331
Getafe_Espanyol,Getafe,Espanyol,1.0,2.0,loss,finished,17,22_23,10408334
Espanyol_Getafe,Espanyol,Getafe,2.0,1.0,win,finished,17,22_23,10408334
Almeria_AtleticoMadrid,Almeria,AtleticoMadrid,2.0,1.0,draw,finished,17,22_23,10408336
AtleticoMadrid_Almeria,AtleticoMadrid,Almeria,1.0,2.0,draw,finished,17,22_23,10408336
Cadiz_Elche,Cadiz,Elche,1.0,2.0,draw,finished,17,22_23,10408333
Elche_Cadiz,Elche,Cadiz,2.0,1.0,draw,finished,17,22_23,10408333
RealBetis_Barcelona,RealBetis,Barcelona,1.0,3.0,loss,finished,17,22_23,10408343
Barcelona_RealBetis,Barcelona,RealBetis,3.0,1.0,win,finished,17,22_23,10408343
RealMadrid_Valencia,RealMadrid,Valencia,3.0,0.0,win,finished,17,22_23,10408521
Valencia_RealMadrid,Valencia,RealMadrid,0.0,3.0,loss,finished,17,22_23,10408521
Mallorca_CeltaVigo,Mallorca,CeltaVigo,2.0,0.0,win,finished,18,22_23,10408338
CeltaVigo_Mallorca,CeltaVigo,Mallorca,0.0,2.0,loss,finished,18,22_23,10408338
RayoVallecano_RealSociedad,RayoVallecano,RealSociedad,1.0,2.0,loss,finished,18,22_23,10408523
RealSociedad_RayoVallecano,RealSociedad,RayoVallecano,2.0,1.0,win,finished,18,22_23,10408523
Espanyol_RealBetis,Espanyol,RealBetis,2.0,0.0,win,finished,18,22_23,10408341
RealBetis_Espanyol,RealBetis,Espanyol,0.0,2.0,loss,finished,18,22_23,10408341
AtleticoMadrid_RealValladolid,AtleticoMadrid,RealValladolid,3.0,1.0,win,finished,18,22_23,10408530
RealValladolid_AtleticoMadrid,RealValladolid,AtleticoMadrid,1.0,3.0,loss,finished,18,22_23,10408530
Sevilla_Cadiz,Sevilla,Cadiz,2.0,1.0,win,finished,18,22_23,10408346
Cadiz_Sevilla,Cadiz,Sevilla,1.0,2.0,loss,finished,18,22_23,10408346
Villarreal_GironaFC,Villarreal,GironaFC,1.0,1.0,win,finished,18,22_23,10408532
GironaFC_Villarreal,GironaFC,Villarreal,1.0,1.0,loss,finished,18,22_23,10408532
Elche_Osasuna,Elche,Osasuna,2.0,2.0,draw,finished,18,22_23,10408350
Osasuna_Elche,Osasuna,Elche,2.0,2.0,draw,finished,18,22_23,10408350
Barcelona_Getafe,Barcelona,Getafe,2.0,0.0,win,finished,18,22_23,10408342
Getafe_Barcelona,Getafe,Barcelona,0.0,2.0,loss,finished,18,22_23,10408342
AthleticClub_RealMadrid,AthleticClub,RealMadrid,0.0,2.0,loss,finished,18,22_23,10408340
RealMadrid_AthleticClub,RealMadrid,AthleticClub,2.0,0.0,win,finished,18,22_23,10408340
Valencia_Almeria,Valencia,Almeria,3.0,2.0,draw,finished,18,22_23,10408349
Almeria_Valencia,Almeria,Valencia,2.0,3.0,draw,finished,18,22_23,10408349
Almeria_Espanyol,Almeria,Espanyol,4.0,2.0,win,finished,19,22_23,10408339
Espanyol_Almeria,Espanyol,Almeria,2.0,4.0,loss,finished,19,22_23,10408339
Cadiz_Mallorca,Cadiz,Mallorca,3.0,1.0,win,finished,19,22_23,10408347
Mallorca_Cadiz,Mallorca,Cadiz,1.0,3.0,loss,finished,19,22_23,10408347
GironaFC_Barcelona,GironaFC,Barcelona,1.0,2.0,loss,finished,19,22_23,10408358
Barcelona_GironaFC,Barcelona,GironaFC,2.0,1.0,win,finished,19,22_23,10408358
Sevilla_Elche,Sevilla,Elche,4.0,1.0,win,finished,19,22_23,10408355
Elche_Sevilla,Elche,Sevilla,1.0,4.0,loss,finished,19,22_23,10408355
Getafe_RealBetis,Getafe,RealBetis,1.0,2.0,loss,finished,19,22_23,10408367
RealBetis_Getafe,RealBetis,Getafe,2.0,1.0,win,finished,19,22_23,10408367
RealValladolid_Valencia,RealValladolid,Valencia,1.0,0.0,win,finished,19,22_23,10408360
Valencia_RealValladolid,Valencia,RealValladolid,0.0,1.0,loss,finished,19,22_23,10408360
Osasuna_AtleticoMadrid,Osasuna,AtleticoMadrid,1.0,1.0,loss,finished,19,22_23,10408361
AtleticoMadrid_Osasuna,AtleticoMadrid,Osasuna,1.0,1.0,win,finished,19,22_23,10408361
CeltaVigo_AthleticClub,CeltaVigo,AthleticClub,1.0,1.0,win,finished,19,22_23,10408345
AthleticClub_CeltaVigo,AthleticClub,CeltaVigo,1.0,1.0,loss,finished,19,22_23,10408345
RealMadrid_RealSociedad,RealMadrid,RealSociedad,0.0,0.0,draw,finished,19,22_23,10408525
RealSociedad_RealMadrid,RealSociedad,RealMadrid,0.0,0.0,draw,finished,19,22_23,10408525
Villarreal_RayoVallecano,Villarreal,RayoVallecano,0.0,2.0,loss,finished,19,22_23,10408528
RayoVallecano_Villarreal,RayoVallecano,Villarreal,2.0,0.0,win,finished,19,22_23,10408528
AthleticClub_Cadiz,AthleticClub,Cadiz,4.0,1.0,win,finished,20,22_23,10408348
Cadiz_AthleticClub,Cadiz,AthleticClub,1.0,4.0,loss,finished,20,22_23,10408348
Espanyol_Osasuna,Espanyol,Osasuna,2.0,1.0,draw,finished,20,22_23,10408368
Osasuna_Espanyol,Osasuna,Espanyol,1.0,2.0,draw,finished,20,22_23,10408368
Elche_Villarreal,Elche,Villarreal,3.0,1.0,win,finished,20,22_23,10408533
Villarreal_Elche,Villarreal,Elche,1.0,3.0,loss,finished,20,22_23,10408533
AtleticoMadrid_Getafe,AtleticoMadrid,Getafe,1.0,1.0,draw,finished,20,22_23,10408524
Getafe_AtleticoMadrid,Getafe,AtleticoMadrid,1.0,1.0,draw,finished,20,22_23,10408524
RealBetis_CeltaVigo,RealBetis,CeltaVigo,4.0,4.0,loss,finished,20,22_23,10408377
CeltaVigo_RealBetis,CeltaVigo,RealBetis,4.0,4.0,win,finished,20,22_23,10408377
Mallorca_RealMadrid,Mallorca,RealMadrid,1.0,1.0,win,finished,20,22_23,10408365
RealMadrid_Mallorca,RealMadrid,Mallorca,1.0,1.0,loss,finished,20,22_23,10408365
GironaFC_Valencia,GironaFC,Valencia,2.0,0.0,win,finished,20,22_23,10408356
Valencia_GironaFC,Valencia,GironaFC,0.0,2.0,loss,finished,20,22_23,10408356
RealSociedad_RealValladolid,RealSociedad,RealValladolid,1.0,1.0,loss,finished,20,22_23,10408526
RealValladolid_RealSociedad,RealValladolid,RealSociedad,1.0,1.0,win,finished,20,22_23,10408526
Barcelona_Sevilla,Barcelona,Sevilla,3.0,0.0,win,finished,20,22_23,10408344
Sevilla_Barcelona,Sevilla,Barcelona,0.0,3.0,loss,finished,20,22_23,10408344
RayoVallecano_Almeria,RayoVallecano,Almeria,3.0,1.0,win,finished,20,22_23,10408359
Almeria_RayoVallecano,Almeria,RayoVallecano,1.0,3.0,loss,finished,20,22_23,10408359
Cadiz_GironaFC,Cadiz,GironaFC,3.0,1.0,win,finished,21,22_23,10408364
GironaFC_Cadiz,GironaFC,Cadiz,1.0,3.0,loss,finished,21,22_23,10408364
Almeria_RealBetis,Almeria,RealBetis,3.0,3.0,loss,finished,21,22_23,10408383
RealBetis_Almeria,RealBetis,Almeria,3.0,3.0,win,finished,21,22_23,10408383
Sevilla_Mallorca,Sevilla,Mallorca,3.0,0.0,win,finished,21,22_23,10408536
Mallorca_Sevilla,Mallorca,Sevilla,0.0,3.0,loss,finished,21,22_23,10408536
Valencia_AthleticClub,Valencia,AthleticClub,1.0,3.0,loss,finished,21,22_23,10408535
AthleticClub_Valencia,AthleticClub,Valencia,3.0,1.0,win,finished,21,22_23,10408535
Getafe_RayoVallecano,Getafe,RayoVallecano,1.0,1.0,draw,finished,21,22_23,10408357
RayoVallecano_Getafe,RayoVallecano,Getafe,1.0,1.0,draw,finished,21,22_23,10408357
CeltaVigo_AtleticoMadrid,CeltaVigo,AtleticoMadrid,0.0,1.0,loss,finished,21,22_23,10408362
AtleticoMadrid_CeltaVigo,AtleticoMadrid,CeltaVigo,1.0,0.0,win,finished,21,22_23,10408362
RealValladolid_Osasuna,RealValladolid,Osasuna,1.0,1.0,draw,finished,21,22_23,10408371
Osasuna_RealValladolid,Osasuna,RealValladolid,1.0,1.0,draw,finished,21,22_23,10408371
Villarreal_Barcelona,Villarreal,Barcelona,1.0,2.0,loss,finished,21,22_23,10408363
Barcelona_Villarreal,Barcelona,Villarreal,2.0,1.0,win,finished,21,22_23,10408363
Espanyol_RealSociedad,Espanyol,RealSociedad,2.0,4.0,loss,finished,21,22_23,10408531
RealSociedad_Espanyol,RealSociedad,Espanyol,4.0,2.0,win,finished,21,22_23,10408531
RealMadrid_Elche,RealMadrid,Elche,5.0,0.0,win,finished,21,22_23,10408366
Elche_RealMadrid,Elche,RealMadrid,0.0,5.0,loss,finished,21,22_23,10408366
GironaFC_Almeria,GironaFC,Almeria,7.0,3.0,win,finished,22,22_23,10408376
Almeria_GironaFC,Almeria,GironaFC,3.0,7.0,loss,finished,22,22_23,10408376
RealSociedad_CeltaVigo,RealSociedad,CeltaVigo,1.0,2.0,draw,finished,22,22_23,10408380
CeltaVigo_RealSociedad,CeltaVigo,RealSociedad,2.0,1.0,draw,finished,22,22_23,10408380
RealBetis_RealValladolid,RealBetis,RealValladolid,3.0,2.0,win,finished,22,22_23,10408372
RealValladolid_RealBetis,RealValladolid,RealBetis,2.0,3.0,loss,finished,22,22_23,10408372
Mallorca_Villarreal,Mallorca,Villarreal,5.0,3.0,win,finished,22,22_23,10408374
Villarreal_Mallorca,Villarreal,Mallorca,3.0,5.0,loss,finished,22,22_23,10408374
Osasuna_RealMadrid,Osasuna,RealMadrid,1.0,3.0,loss,finished,22,22_23,10408370
RealMadrid_Osasuna,RealMadrid,Osasuna,3.0,1.0,win,finished,22,22_23,10408370
Elche_Espanyol,Elche,Espanyol,0.0,1.0,loss,finished,22,22_23,10408539
Espanyol_Elche,Espanyol,Elche,1.0,0.0,win,finished,22,22_23,10408539
RayoVallecano_Sevilla,RayoVallecano,Sevilla,2.0,1.0,draw,finished,22,22_23,10408373
Sevilla_RayoVallecano,Sevilla,RayoVallecano,1.0,2.0,draw,finished,22,22_23,10408373
AtleticoMadrid_AthleticClub,AtleticoMadrid,AthleticClub,1.0,1.0,win,finished,22,22_23,10408375
AthleticClub_AtleticoMadrid,AthleticClub,AtleticoMadrid,1.0,1.0,loss,finished,22,22_23,10408375
Barcelona_Cadiz,Barcelona,Cadiz,2.0,1.0,win,finished,22,22_23,10408537
Cadiz_Barcelona,Cadiz,Barcelona,1.0,2.0,loss,finished,22,22_23,10408537
Getafe_Valencia,Getafe,Valencia,1.0,0.0,win,finished,22,22_23,10408369
Valencia_Getafe,Valencia,Getafe,0.0,1.0,loss,finished,22,22_23,10408369
Elche_RealBetis,Elche,RealBetis,2.0,4.0,loss,finished,23,22_23,10408388
RealBetis_Elche,RealBetis,Elche,4.0,2.0,win,finished,23,22_23,10408388
Espanyol_Mallorca,Espanyol,Mallorca,3.0,2.0,win,finished,23,22_23,10408382
Mallorca_Espanyol,Mallorca,Espanyol,2.0,3.0,loss,finished,23,22_23,10408382
Cadiz_RayoVallecano,Cadiz,RayoVallecano,2.0,0.0,win,finished,23,22_23,10408540
RayoVallecano_Cadiz,RayoVallecano,Cadiz,0.0,2.0,loss,finished,23,22_23,10408540
RealMadrid_AtleticoMadrid,RealMadrid,AtleticoMadrid,2.0,1.0,draw,finished,23,22_23,10408384
AtleticoMadrid_RealMadrid,AtleticoMadrid,RealMadrid,1.0,2.0,draw,finished,23,22_23,10408384
Valencia_RealSociedad,Valencia,RealSociedad,1.0,1.0,win,finished,23,22_23,10408378
RealSociedad_Valencia,RealSociedad,Valencia,1.0,1.0,loss,finished,23,22_23,10408378
AthleticClub_GironaFC,AthleticClub,GironaFC,3.0,4.0,loss,finished,23,22_23,10408534
GironaFC_AthleticClub,GironaFC,AthleticClub,4.0,3.0,win,finished,23,22_23,10408534
CeltaVigo_RealValladolid,CeltaVigo,RealValladolid,4.0,0.0,win,finished,23,22_23,10408389
RealValladolid_CeltaVigo,RealValladolid,CeltaVigo,0.0,4.0,loss,finished,23,22_23,10408389
Almeria_Barcelona,Almeria,Barcelona,2.0,1.0,win,finished,23,22_23,10408379
Barcelona_Almeria,Barcelona,Almeria,1.0,2.0,loss,finished,23,22_23,10408379
Sevilla_Osasuna,Sevilla,Osasuna,3.0,3.0,loss,finished,23,22_23,10408381
Osasuna_Sevilla,Osasuna,Sevilla,3.0,3.0,win,finished,23,22_23,10408381
Villarreal_Getafe,Villarreal,Getafe,3.0,1.0,win,finished,23,22_23,10408543
Getafe_Villarreal,Getafe,Villarreal,1.0,3.0,loss,finished,23,22_23,10408543
RealSociedad_Cadiz,RealSociedad,Cadiz,0.0,1.0,draw,finished,24,22_23,10408385
Cadiz_RealSociedad,Cadiz,RealSociedad,1.0,0.0,draw,finished,24,22_23,10408385
Getafe_GironaFC,Getafe,GironaFC,4.0,2.0,win,finished,24,22_23,10408392
GironaFC_Getafe,GironaFC,Getafe,2.0,4.0,loss,finished,24,22_23,10408392
Almeria_Villarreal,Almeria,Villarreal,0.0,3.0,loss,finished,24,22_23,10408403
Villarreal_Almeria,Villarreal,Almeria,3.0,0.0,win,finished,24,22_23,10408403
Mallorca_Elche,Mallorca,Elche,1.0,2.0,loss,finished,24,22_23,10408541
Elche_Mallorca,Elche,Mallorca,2.0,1.0,win,finished,24,22_23,10408541
AtleticoMadrid_Sevilla,AtleticoMadrid,Sevilla,6.0,1.0,win,finished,24,22_23,10408538
Sevilla_AtleticoMadrid,Sevilla,AtleticoMadrid,1.0,6.0,loss,finished,24,22_23,10408538
RealValladolid_Espanyol,RealValladolid,Espanyol,2.0,1.0,win,finished,24,22_23,10408549
Espanyol_RealValladolid,Espanyol,RealValladolid,1.0,2.0,loss,finished,24,22_23,10408549
Barcelona_Valencia,Barcelona,Valencia,2.0,0.0,win,finished,24,22_23,10408397
Valencia_Barcelona,Valencia,Barcelona,0.0,2.0,loss,finished,24,22_23,10408397
RayoVallecano_AthleticClub,RayoVallecano,AthleticClub,1.0,0.0,draw,finished,24,22_23,10408387
AthleticClub_RayoVallecano,AthleticClub,RayoVallecano,0.0,1.0,draw,finished,24,22_23,10408387
RealBetis_RealMadrid,RealBetis,RealMadrid,1.0,1.0,draw,finished,24,22_23,10408542
RealMadrid_RealBetis,RealMadrid,RealBetis,1.0,1.0,draw,finished,24,22_23,10408542
Osasuna_CeltaVigo,Osasuna,CeltaVigo,1.0,0.0,draw,finished,24,22_23,10408390
CeltaVigo_Osasuna,CeltaVigo,Osasuna,0.0,1.0,draw,finished,24,22_23,10408390
Cadiz_Getafe,Cadiz,Getafe,2.0,3.0,draw,finished,25,22_23,10408410
Getafe_Cadiz,Getafe,Cadiz,3.0,2.0,draw,finished,25,22_23,10408410
RealMadrid_Espanyol,RealMadrid,Espanyol,4.0,2.0,win,finished,25,22_23,10408550
Espanyol_RealMadrid,Espanyol,RealMadrid,2.0,4.0,loss,finished,25,22_23,10408550
Elche_RealValladolid,Elche,RealValladolid,2.0,1.0,draw,finished,25,22_23,10408393
RealValladolid_Elche,RealValladolid,Elche,1.0,2.0,draw,finished,25,22_23,10408393
CeltaVigo_RayoVallecano,CeltaVigo,RayoVallecano,4.0,1.0,win,finished,25,22_23,10408544
RayoVallecano_CeltaVigo,RayoVallecano,CeltaVigo,1.0,4.0,loss,finished,25,22_23,10408544
Valencia_Osasuna,Valencia,Osasuna,1.0,1.0,win,finished,25,22_23,10408394
Osasuna_Valencia,Osasuna,Valencia,1.0,1.0,loss,finished,25,22_23,10408394
Mallorca_RealSociedad,Mallorca,RealSociedad,1.0,1.0,draw,finished,25,22_23,10408398
RealSociedad_Mallorca,RealSociedad,Mallorca,1.0,1.0,draw,finished,25,22_23,10408398
Sevilla_Almeria,Sevilla,Almeria,2.0,2.0,win,finished,25,22_23,10408548
Almeria_Sevilla,Almeria,Sevilla,2.0,2.0,loss,finished,25,22_23,10408548
Villarreal_RealBetis,Villarreal,RealBetis,2.0,2.0,draw,finished,25,22_23,10408391
RealBetis_Villarreal,RealBetis,Villarreal,2.0,2.0,draw,finished,25,22_23,10408391
AthleticClub_Barcelona,AthleticClub,Barcelona,0.0,1.0,loss,finished,25,22_23,10408386
Barcelona_AthleticClub,Barcelona,AthleticClub,1.0,0.0,win,finished,25,22_23,10408386
GironaFC_AtleticoMadrid,GironaFC,AtleticoMadrid,0.0,1.0,loss,finished,25,22_23,10408546
AtleticoMadrid_GironaFC,AtleticoMadrid,GironaFC,1.0,0.0,win,finished,25,22_23,10408546
RealValladolid_AthleticClub,RealValladolid,AthleticClub,2.0,4.0,loss,finished,26,22_23,10408396
AthleticClub_RealValladolid,AthleticClub,RealValladolid,4.0,2.0,win,finished,26,22_23,10408396
Almeria_Cadiz,Almeria,Cadiz,1.0,1.0,draw,finished,26,22_23,10408551
Cadiz_Almeria,Cadiz,Almeria,1.0,1.0,draw,finished,26,22_23,10408551
RayoVallecano_GironaFC,RayoVallecano,GironaFC,2.0,2.0,draw,finished,26,22_23,10408555
GironaFC_RayoVallecano,GironaFC,RayoVallecano,2.0,2.0,draw,finished,26,22_23,10408555
Espanyol_CeltaVigo,Espanyol,CeltaVigo,2.0,3.0,loss,finished,26,22_23,10408553
CeltaVigo_Espanyol,CeltaVigo,Espanyol,3.0,2.0,win,finished,26,22_23,10408553
AtleticoMadrid_Valencia,AtleticoMadrid,Valencia,3.0,1.0,win,finished,26,22_23,10408395
Valencia_AtleticoMadrid,Valencia,AtleticoMadrid,1.0,3.0,loss,finished,26,22_23,10408395
RealBetis_Mallorca,RealBetis,Mallorca,2.0,1.0,win,finished,26,22_23,10408400
Mallorca_RealBetis,Mallorca,RealBetis,1.0,2.0,loss,finished,26,22_23,10408400
Osasuna_Villarreal,Osasuna,Villarreal,0.0,3.0,loss,finished,26,22_23,10408401
Villarreal_Osasuna,Villarreal,Osasuna,3.0,0.0,win,finished,26,22_23,10408401
RealSociedad_Elche,RealSociedad,Elche,2.0,1.0,win,finished,26,22_23,10408407
Elche_RealSociedad,Elche,RealSociedad,1.0,2.0,loss,finished,26,22_23,10408407
Getafe_Sevilla,Getafe,Sevilla,3.0,0.0,win,finished,26,22_23,10408399
Sevilla_Getafe,Sevilla,Getafe,0.0,3.0,loss,finished,26,22_23,10408399
Barcelona_RealMadrid,Barcelona,RealMadrid,3.0,1.0,win,finished,26,22_23,10408545
RealMadrid_Barcelona,RealMadrid,Barcelona,1.0,3.0,loss,finished,26,22_23,10408545
Mallorca_Osasuna,Mallorca,Osasuna,1.0,1.0,draw,finished,27,22_23,10408417
Osasuna_Mallorca,Osasuna,Mallorca,1.0,1.0,draw,finished,27,22_23,10408417
GironaFC_Espanyol,GironaFC,Espanyol,3.0,1.0,win,finished,27,22_23,10408416
Espanyol_GironaFC,Espanyol,GironaFC,1.0,3.0,loss,finished,27,22_23,10408416
AthleticClub_Getafe,AthleticClub,Getafe,0.0,1.0,draw,finished,27,22_23,10408402
Getafe_AthleticClub,Getafe,AthleticClub,1.0,0.0,draw,finished,27,22_23,10408402
Cadiz_Sevilla,Cadiz,Sevilla,0.0,2.0,loss,finished,27,22_23,10408408
Sevilla_Cadiz,Sevilla,Cadiz,2.0,0.0,win,finished,27,22_23,10408408
Elche_Barcelona,Elche,Barcelona,0.0,5.0,loss,finished,27,22_23,10408411
Barcelona_Elche,Barcelona,Elche,5.0,0.0,win,finished,27,22_23,10408411
CeltaVigo_Almeria,CeltaVigo,Almeria,3.0,2.0,draw,finished,27,22_23,10408554
Almeria_CeltaVigo,Almeria,CeltaVigo,2.0,3.0,draw,finished,27,22_23,10408554
RealMadrid_RealValladolid,RealMadrid,RealValladolid,7.0,0.0,win,finished,27,22_23,10408405
RealValladolid_RealMadrid,RealValladolid,RealMadrid,0.0,7.0,loss,finished,27,22_23,10408405
Villarreal_RealSociedad,Villarreal,RealSociedad,2.0,1.0,win,finished,27,22_23,10408556
RealSociedad_Villarreal,RealSociedad,Villarreal,1.0,2.0,loss,finished,27,22_23,10408556
AtleticoMadrid_RealBetis,AtleticoMadrid,RealBetis,2.0,1.0,win,finished,27,22_23,10408404
RealBetis_AtleticoMadrid,RealBetis,AtleticoMadrid,1.0,2.0,loss,finished,27,22_23,10408404
Valencia_RayoVallecano,Valencia,RayoVallecano,1.0,1.0,draw,finished,27,22_23,10408409
RayoVallecano_Valencia,RayoVallecano,Valencia,1.0,1.0,draw,finished,27,22_23,10408409
Sevilla_CeltaVigo,Sevilla,CeltaVigo,2.0,3.0,draw,finished,28,22_23,10408423
CeltaVigo_Sevilla,CeltaVigo,Sevilla,3.0,2.0,draw,finished,28,22_23,10408423
Osasuna_Elche,Osasuna,Elche,2.0,2.0,win,finished,28,22_23,10408552
Elche_Osasuna,Elche,Osasuna,2.0,2.0,loss,finished,28,22_23,10408552
Espanyol_AthleticClub,Espanyol,AthleticClub,1.0,2.0,loss,finished,28,22_23,10408434
AthleticClub_Espanyol,AthleticClub,Espanyol,2.0,1.0,win,finished,28,22_23,10408434
RealSociedad_Getafe,RealSociedad,Getafe,3.0,1.0,win,finished,28,22_23,10408558
Getafe_RealSociedad,Getafe,RealSociedad,1.0,3.0,loss,finished,28,22_23,10408558
RealMadrid_Villarreal,RealMadrid,Villarreal,2.0,4.0,loss,finished,28,22_23,10408422
Villarreal_RealMadrid,Villarreal,RealMadrid,4.0,2.0,win,finished,28,22_23,10408422
RealValladolid_Mallorca,RealValladolid,Mallorca,4.0,3.0,draw,finished,28,22_23,10408412
Mallorca_RealValladolid,Mallorca,RealValladolid,3.0,4.0,draw,finished,28,22_23,10408412
RealBetis_Cadiz,RealBetis,Cadiz,1.0,2.0,loss,finished,28,22_23,10408413
Cadiz_RealBetis,Cadiz,RealBetis,2.0,1.0,win,finished,28,22_23,10408413
Almeria_Valencia,Almeria,Valencia,3.0,2.0,win,finished,28,22_23,10408420
Valencia_Almeria,Valencia,Almeria,2.0,3.0,loss,finished,28,22_23,10408420
RayoVallecano_AtleticoMadrid,RayoVallecano,AtleticoMadrid,1.0,2.0,loss,finished,28,22_23,10408415
AtleticoMadrid_RayoVallecano,AtleticoMadrid,RayoVallecano,2.0,1.0,win,finished,28,22_23,10408415
Barcelona_GironaFC,Barcelona,GironaFC,1.0,0.0,draw,finished,28,22_23,10408406
GironaFC_Barcelona,GironaFC,Barcelona,0.0,1.0,draw,finished,28,22_23,10408406
RayoVallecano_Osasuna,RayoVallecano,Osasuna,3.0,2.0,win,finished,29,22_23,10408419
Osasuna_RayoVallecano,Osasuna,RayoVallecano,2.0,3.0,loss,finished,29,22_23,10408419
Villarreal_RealValladolid,Villarreal,RealValladolid,1.0,2.0,loss,finished,29,22_23,10408424
RealValladolid_Villarreal,RealValladolid,Villarreal,2.0,1.0,win,finished,29,22_23,10408424
AthleticClub_RealSociedad,AthleticClub,RealSociedad,2.0,1.0,win,finished,29,22_23,10408414
RealSociedad_AthleticClub,RealSociedad,AthleticClub,1.0,2.0,loss,finished,29,22_23,10408414
RealBetis_Espanyol,RealBetis,Espanyol,3.0,1.0,win,finished,29,22_23,10408435
Espanyol_RealBetis,Espanyol,RealBetis,1.0,3.0,loss,finished,29,22_23,10408435
